2023-08-21 22:13:40,426 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-21 22:13:41,347 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-21 22:13:41,348 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-21 22:13:41,348 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-21 22:13:43,645 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-21 22:13:43,760 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-21 22:13:43,760 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-21 22:13:44,619 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-21 22:13:44,620 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-21 22:13:44,620 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-21 22:13:45,433 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-21 22:13:45,435 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-21 22:13:45,435 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-21 22:13:47,112 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-21 22:13:48,453 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-21 22:13:48,454 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-21 22:13:50,699 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:36:52,564 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:36:52,564 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:53:44,926 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:53:44,927 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:53:44,927 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:53:45,809 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:53:45,812 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:53:45,812 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:53:48,183 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:53:48,186 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
2023-08-22 01:53:48,186 INFO    MainThread:40932 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 01:53:53,827 INFO    MainThread:40932 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 01:53:53,856 INFO    MainThread:40932 [jupyter.py:_save_ipynb():384] looking for notebook: None
