
Iter 1960 | Total Loss 294.233582
Iter 2000 | Total Loss 294.233582
Iter 2040 | Total Loss 294.233582
Iter 2080 | Total Loss 294.233582
Iter 2120 | Total Loss 294.233582
Iter 2160 | Total Loss 294.233582
Iter 2200 | Total Loss 294.233582
Iter 2240 | Total Loss 294.233582
Iter 0040 | Total Loss 2385.312500
Iter 0080 | Total Loss 2385.312500
Iter 0120 | Total Loss 2385.312500
Iter 0160 | Total Loss 2385.312500
Iter 0200 | Total Loss 2385.312500
Iter 0040 | Total Loss 233.724045
Iter 0080 | Total Loss 421.389282
Iter 0120 | Total Loss 385622.781250
Iter 0160 | Total Loss 6480.681152
Iter 0200 | Total Loss 216.875793
Iter 0240 | Total Loss 226.929977
Iter 0280 | Total Loss 233.144547
Iter 0320 | Total Loss 244.805069
Iter 0360 | Total Loss 237.011917
Iter 0400 | Total Loss 259.263214
Iter 0440 | Total Loss 250.647995
Iter 0480 | Total Loss 275.626862
Iter 0520 | Total Loss 279.906097
Iter 0560 | Total Loss 288.467438
Iter 0600 | Total Loss 309.673218
Iter 0640 | Total Loss 293.404510
Iter 0680 | Total Loss 310.690826
Iter 0720 | Total Loss 276.187958
Iter 0760 | Total Loss 479.903748
Iter 0800 | Total Loss 444.359802
Iter 0840 | Total Loss 416.323456
Iter 0880 | Total Loss 367.671112
Iter 0920 | Total Loss 336.761230
Iter 0960 | Total Loss 340.156982
Iter 1000 | Total Loss 381.970367
Iter 1040 | Total Loss 389.507294
Iter 1080 | Total Loss 347.514923
Iter 1120 | Total Loss 535.684570
Iter 1160 | Total Loss 428.432556
Iter 1200 | Total Loss 292.289307
Iter 1240 | Total Loss 439.259674
Iter 1280 | Total Loss 377.507080
Iter 1320 | Total Loss 335.313660
Iter 1360 | Total Loss 377.462677
Iter 1400 | Total Loss 471.724884
Iter 1440 | Total Loss 358.336914
Iter 1480 | Total Loss 374.679840
Iter 1520 | Total Loss 399.360046
Iter 1560 | Total Loss 435.320587
Iter 1600 | Total Loss 381.226135
Iter 1640 | Total Loss 425.134033
Iter 1680 | Total Loss 477.686615
Iter 1720 | Total Loss 367.988800
Iter 1760 | Total Loss 409.385834
Iter 1800 | Total Loss 372.404297
Iter 1840 | Total Loss 409.206421
Iter 1880 | Total Loss 388.352173
Iter 1920 | Total Loss 386.040588
Iter 1960 | Total Loss 383.389709
Iter 2000 | Total Loss 385.807129
Iter 2040 | Total Loss 366.842834
Iter 2080 | Total Loss 383.799194
Iter 2120 | Total Loss 430.816406
Iter 2160 | Total Loss 440.297943
Iter 2200 | Total Loss 373.899841
Iter 2240 | Total Loss 433.727753
Iter 2280 | Total Loss 383.646027
Iter 2320 | Total Loss 370.463593
Iter 2360 | Total Loss 400.840881
Iter 2400 | Total Loss 378.635132
Iter 2440 | Total Loss 436.018402
Iter 2480 | Total Loss 437.027466
Iter 2520 | Total Loss 395.260040
Iter 2560 | Total Loss 349.411469
Iter 2600 | Total Loss 385.819611
Iter 2640 | Total Loss 403.962097
Iter 2680 | Total Loss 373.009552
Iter 2720 | Total Loss 387.157196
Iter 2760 | Total Loss 412.130371
Iter 2800 | Total Loss 415.721344
Iter 2840 | Total Loss 383.814178
Iter 2880 | Total Loss 385.185120
Iter 2920 | Total Loss 391.384827
Iter 2960 | Total Loss 392.029846
Iter 3000 | Total Loss 406.051788
C:\Users\jagpr\AppData\Local\Temp\ipykernel_32548\1845518463.py:15: UserWarning: Using a target size (torch.Size([1000, 1, 3])) that is different to the input size (torch.Size([10000, 1, 3])). This will likely lead to incorrect results due to broadcasting. Please ensure they have the same size.
  loss = F.mse_loss(pred_y, train_data)
Iter 0040 | Total Loss 113014.750000
Iter 0080 | Total Loss 4853.558105
Iter 0120 | Total Loss 10576.816406
Iter 0160 | Total Loss 1069.918335
Iter 0200 | Total Loss 1386.458252
Iter 0240 | Total Loss 984.887085
Iter 0280 | Total Loss 2475.635742
Iter 0320 | Total Loss 1311.108521
Iter 0360 | Total Loss 1778.925293
Iter 0400 | Total Loss 890.796387
Iter 0440 | Total Loss 4686.300293
Iter 0480 | Total Loss 3266.545898
Iter 0520 | Total Loss 8811.495117
Iter 0560 | Total Loss 4892.854004
Iter 0600 | Total Loss 14821.101562
Iter 0640 | Total Loss 1933.912231
Iter 0680 | Total Loss 13038102528.000000
Iter 0720 | Total Loss 3247.992432
Iter 0760 | Total Loss 1631.826904
Iter 0800 | Total Loss 1280293.875000
Iter 0840 | Total Loss 2349035399365525504.000000
Iter 0880 | Total Loss inf
Iter 0920 | Total Loss inf
Iter 0040 | Total Loss 284.419067
Iter 0080 | Total Loss 487.200867
Iter 0120 | Total Loss 1632.261230
Iter 0160 | Total Loss 380396903990296576.000000
Iter 0200 | Total Loss 1421413.250000
Iter 0240 | Total Loss inf
Iter 0040 | Total Loss 491.968109
Iter 0080 | Total Loss 3897581.750000
Iter 0120 | Total Loss 1496734.875000
Iter 0160 | Total Loss 890632805548032.000000
Iter 0200 | Total Loss 846994783687686872608888915492864.000000
Iter 0240 | Total Loss inf
Iter 0280 | Total Loss nan
Iter 0320 | Total Loss nan
Iter 0360 | Total Loss nan
Iter 0400 | Total Loss nan
Iter 0040 | Total Loss 255.077713
Iter 0080 | Total Loss 256.578735
Iter 0120 | Total Loss 257.479431
Iter 0160 | Total Loss 258.034790
Iter 0200 | Total Loss 258.530212
Iter 0240 | Total Loss 258.912048
Iter 0280 | Total Loss 259.092987
Iter 0320 | Total Loss 259.110992
Iter 0360 | Total Loss 259.290680
Iter 0400 | Total Loss 259.812469
Iter 0440 | Total Loss 259.874756
Iter 0480 | Total Loss 260.143463
Iter 0520 | Total Loss 259.979492
Iter 0560 | Total Loss 260.056274
Iter 0600 | Total Loss 260.209839
Iter 0640 | Total Loss 260.208893
Iter 0680 | Total Loss 260.481598
Iter 0720 | Total Loss 260.401215
Iter 0760 | Total Loss 260.754578
Iter 0800 | Total Loss 260.888580
Iter 0840 | Total Loss 261.797821
Iter 0880 | Total Loss 261.310760
Iter 0920 | Total Loss 259.844147
Iter 0960 | Total Loss 258.862854
Iter 1000 | Total Loss 259.118530
Iter 1040 | Total Loss 258.857849
Iter 1080 | Total Loss 261.408447
Iter 1120 | Total Loss 260.127075
Iter 1160 | Total Loss 259.823303
Iter 1200 | Total Loss 261.438995
Iter 1240 | Total Loss 262.531036
Iter 1280 | Total Loss 260.240662
Iter 1320 | Total Loss 260.585205
Iter 1360 | Total Loss 260.233398
Iter 1400 | Total Loss 262.068207
Iter 1440 | Total Loss 259.262482
Iter 1480 | Total Loss 261.990936
Iter 1520 | Total Loss 262.009857
Iter 1560 | Total Loss 258.492950
Iter 1600 | Total Loss 258.294037
Iter 1640 | Total Loss 259.633820
Iter 1680 | Total Loss 261.086639
Iter 1720 | Total Loss 263.169006
Iter 1760 | Total Loss 261.405121
Iter 1800 | Total Loss 256.722839
Iter 1840 | Total Loss 259.334564
Iter 1880 | Total Loss 259.387909
Iter 1920 | Total Loss 259.434540
Iter 1960 | Total Loss 259.763641
Iter 2000 | Total Loss 259.422272
Iter 2040 | Total Loss 259.417877
Iter 2080 | Total Loss 259.684753
Iter 2120 | Total Loss 260.812531
Iter 2160 | Total Loss 260.024902
Iter 2200 | Total Loss 259.670013
Iter 2240 | Total Loss 259.747955
Iter 2280 | Total Loss 260.180298
Iter 2320 | Total Loss 259.974213
Iter 2360 | Total Loss 260.663727
Iter 2400 | Total Loss 260.594482
Iter 2440 | Total Loss 260.364746
Iter 2480 | Total Loss 260.275726
Iter 2520 | Total Loss 260.160370
Iter 2560 | Total Loss 260.278870
Iter 2600 | Total Loss 259.646729
Iter 2640 | Total Loss 260.303345
Iter 2680 | Total Loss 259.600769
Iter 2720 | Total Loss 260.594360
Iter 2760 | Total Loss 260.123138
Iter 2800 | Total Loss 260.182007
Iter 2840 | Total Loss 259.351471
Iter 2880 | Total Loss 259.487305
Iter 2920 | Total Loss 259.251709
Iter 2960 | Total Loss 260.128265
Iter 3000 | Total Loss 260.316833
Iter 0040 | Total Loss 258.492462
Iter 0080 | Total Loss 256.232025
Iter 0120 | Total Loss 259.451355
Iter 0160 | Total Loss 258.968658
Iter 0200 | Total Loss 259.401642
Iter 0240 | Total Loss 257.910004
Iter 0280 | Total Loss 256.927551
Iter 0320 | Total Loss 258.635742
Iter 0360 | Total Loss 257.739258
Iter 0400 | Total Loss 257.874878
Iter 0440 | Total Loss 256.938293
Iter 0480 | Total Loss 257.076263
Iter 0520 | Total Loss 256.791443
Iter 0560 | Total Loss 257.759308
Iter 0600 | Total Loss 257.208496
Iter 0640 | Total Loss 256.008362
Iter 0680 | Total Loss 255.134048
Iter 0720 | Total Loss 254.915604
Iter 0760 | Total Loss 255.855255
Iter 0800 | Total Loss 255.230209
Iter 0840 | Total Loss 257.833252
Iter 0880 | Total Loss 258.745911
Iter 0920 | Total Loss 256.689941
Iter 0960 | Total Loss 259.698517
Iter 1000 | Total Loss 258.365479
Iter 1040 | Total Loss 256.836914
Iter 1080 | Total Loss 256.442963
Iter 1120 | Total Loss 255.699768
Iter 1160 | Total Loss 256.285553
Iter 1200 | Total Loss 256.738159
Iter 1240 | Total Loss 252.240707
Iter 1280 | Total Loss 252.505127
Iter 1320 | Total Loss 252.119400
Iter 1360 | Total Loss 254.742416
Iter 1400 | Total Loss 253.993668
Iter 1440 | Total Loss 250.630081
Iter 1480 | Total Loss 250.081406
Iter 1520 | Total Loss 245.682785
Iter 1560 | Total Loss 248.455994
Iter 1600 | Total Loss 252.425873
Iter 1640 | Total Loss 250.494949
Iter 1680 | Total Loss 247.392929
Iter 1720 | Total Loss 246.615036
Iter 1760 | Total Loss 244.352234
Iter 1800 | Total Loss 252.802322
Iter 1840 | Total Loss 248.270294
Iter 1880 | Total Loss 246.889267
Iter 1920 | Total Loss 245.656769
Iter 1960 | Total Loss 242.341110
Iter 2000 | Total Loss 242.464661
Iter 2040 | Total Loss 239.950546
Iter 2080 | Total Loss 239.705521
Iter 2120 | Total Loss 239.512787
Iter 2160 | Total Loss 239.100052
Iter 2200 | Total Loss 239.185806
Iter 2240 | Total Loss 239.466522
Iter 2280 | Total Loss 239.408936
Iter 2320 | Total Loss 239.804016
Iter 2360 | Total Loss 240.102646
Iter 2400 | Total Loss 240.082336
Iter 2440 | Total Loss 240.361832
Iter 2480 | Total Loss 241.090729
Iter 2520 | Total Loss 240.979965
Iter 2560 | Total Loss 241.146973
Iter 2600 | Total Loss 241.455505
Iter 2640 | Total Loss 241.077927
Iter 2680 | Total Loss 240.875961
Iter 2720 | Total Loss 240.695419
Iter 2760 | Total Loss 240.804810
Iter 2800 | Total Loss 240.795502
Iter 2840 | Total Loss 240.395355
Iter 2880 | Total Loss 240.299423
Iter 2920 | Total Loss 240.141479
Iter 2960 | Total Loss 239.867920
Iter 3000 | Total Loss 240.007523
Iter 0000 | Total Loss inf
Iter 0040 | Total Loss 256.760040
Iter 0080 | Total Loss 255.430893
Iter 0120 | Total Loss 255.105621
Iter 0160 | Total Loss 256.982697
Iter 0200 | Total Loss 256.927887
Iter 0240 | Total Loss 255.500244
Iter 0280 | Total Loss 256.500763
Iter 0320 | Total Loss 258.242218
Iter 0360 | Total Loss 257.647003
Iter 0400 | Total Loss 257.547974
Iter 0440 | Total Loss 257.921997
Iter 0480 | Total Loss 256.025635
Iter 0520 | Total Loss 257.522369
Iter 0560 | Total Loss 256.965149
Iter 0600 | Total Loss 257.982544
Iter 0640 | Total Loss 256.356323
Iter 0000 | Total Loss inf
d:\work\work\lib\site-packages\torchdiffeq\_impl\fixed_adams.py:220: UserWarning: Functional iteration did not converge. Solution may be incorrect.
  warnings.warn('Functional iteration did not converge. Solution may be incorrect.')
Iter 0000 | Total Loss inf
Iter 0040 | Total Loss nan
Iter 0080 | Total Loss nan
Iter 0120 | Total Loss nan
Iter 0000 | Total Loss 4859.240723
Iter 0040 | Total Loss 96.397209
Iter 0080 | Total Loss 84.492477
Iter 0120 | Total Loss 83.381439
Iter 0160 | Total Loss 177.517853
Iter 0200 | Total Loss 167.134872
Iter 0240 | Total Loss 192.388870
Iter 0280 | Total Loss 278.491760
Iter 0320 | Total Loss 368.052338
Iter 0360 | Total Loss 694.275391
Iter 0400 | Total Loss 1250.140747
Iter 0440 | Total Loss 701.490845
Iter 0480 | Total Loss 2517.549316
Iter 0520 | Total Loss 1836.427612
Iter 0560 | Total Loss 2087.672119
Iter 0600 | Total Loss 86202.531250
Iter 0640 | Total Loss 15923.053711
Iter 0680 | Total Loss 270847.343750
Iter 0720 | Total Loss 483728.562500
Iter 0760 | Total Loss 1940335227830272.000000
Iter 0800 | Total Loss 3691305175781212160.000000
Iter 0840 | Total Loss 4836836476190720.000000
Iter 0000 | Total Loss 233.269028
Iter 0040 | Total Loss 406.563904
Iter 0080 | Total Loss 791.498230
Iter 0120 | Total Loss 10740524575096832.000000
Iter 0160 | Total Loss inf
Iter 0000 | Total Loss 245.077591
Iter 0040 | Total Loss 1002240.062500
Iter 0080 | Total Loss 256.115051
Iter 0120 | Total Loss 77035.421875
Iter 0160 | Total Loss 4653863.500000
Iter 0200 | Total Loss 599.548767
Iter 0240 | Total Loss 14016.486328
Iter 0280 | Total Loss 11492.302734
Iter 0320 | Total Loss 662.182922
Iter 0360 | Total Loss 24041.824219
Iter 0400 | Total Loss 2542.886230
Iter 0440 | Total Loss 4373.578613
Iter 0480 | Total Loss 4598.954102
Iter 0520 | Total Loss 665.412109
Iter 0560 | Total Loss 1669.463379
Iter 0600 | Total Loss 3156.712646
Iter 0640 | Total Loss 112721.203125
Iter 0680 | Total Loss 71417.046875
Iter 0720 | Total Loss 888.165100
Iter 0760 | Total Loss 462756.406250
Iter 0800 | Total Loss 290308.468750
Iter 0840 | Total Loss 3626937.000000
Iter 0880 | Total Loss 1819569160192.000000
Iter 0920 | Total Loss 110496.523438
Iter 0960 | Total Loss 2837986.750000
Iter 1000 | Total Loss 31874760704.000000
Iter 1040 | Total Loss 25451350.000000
Iter 1080 | Total Loss 10192738871297441792.000000
Iter 1120 | Total Loss inf
Iter 1160 | Total Loss inf
Iter 1200 | Total Loss inf
Iter 0000 | Total Loss 207071.296875
Iter 0040 | Total Loss 8156000768.000000
Iter 0080 | Total Loss 10359410.000000
Iter 0120 | Total Loss 1758.586182
Iter 0160 | Total Loss 860.948181
Iter 0200 | Total Loss 5521469865984.000000
Iter 0240 | Total Loss 40844086214656.000000
Iter 0280 | Total Loss 6518276014630502400.000000
Iter 0320 | Total Loss 88097281204398269136896.000000
Iter 0000 | Total Loss 636.116272
Iter 0040 | Total Loss 71663092221369162661888.000000
Iter 0080 | Total Loss 16084.686523
Iter 0120 | Total Loss 1977686.000000
Iter 0160 | Total Loss 860.924194
Iter 0200 | Total Loss 81096663040.000000
Iter 0240 | Total Loss 67821.132812
Iter 0280 | Total Loss 35328.636719
Iter 0320 | Total Loss 232762380386304.000000
Iter 0360 | Total Loss 57988230054766706688.000000
Iter 0400 | Total Loss 114823248333856833536.000000
Iter 0440 | Total Loss 6217539793224466432.000000
Iter 0480 | Total Loss 2880902004736.000000
Iter 0520 | Total Loss 696988366536704.000000
Iter 0560 | Total Loss 4056222720.000000
Iter 0600 | Total Loss 273856.156250
Iter 0640 | Total Loss 3674.903564
Iter 0680 | Total Loss 12816.539062
Iter 0000 | Total Loss 575.426392
Iter 0040 | Total Loss 260.800323
Iter 0080 | Total Loss 689.489746
Iter 0120 | Total Loss 269.654114
Iter 0160 | Total Loss 242.179214
Iter 0200 | Total Loss 333.042603
Iter 0240 | Total Loss 349.066528
Iter 0280 | Total Loss 393.407593
Iter 0320 | Total Loss 232.448105
Iter 0360 | Total Loss 348.487549
Iter 0400 | Total Loss 322.543030
Iter 0440 | Total Loss 348.725464
Iter 0480 | Total Loss 358.717285
Iter 0520 | Total Loss 396.104584
Iter 0560 | Total Loss 319.514008
Iter 0600 | Total Loss 279.080627
Iter 0640 | Total Loss 391.587677
Iter 0680 | Total Loss 285.223419
Iter 0720 | Total Loss 254.176743
Iter 0760 | Total Loss 401.869202
Iter 0800 | Total Loss 365.577423
Iter 0840 | Total Loss 433.973999
Iter 0880 | Total Loss 392.854218
Iter 0920 | Total Loss 367.080139
Iter 0960 | Total Loss 337.421173
Iter 1000 | Total Loss 369.596832
Iter 1040 | Total Loss 274.550659
Iter 1080 | Total Loss 415.718323
Iter 1120 | Total Loss 351.720123
Iter 1160 | Total Loss 361.052460
Iter 1200 | Total Loss 306.984680
Iter 1240 | Total Loss 319.694244
Iter 1280 | Total Loss 330.710236
Iter 1320 | Total Loss 270.147278
Iter 1360 | Total Loss 375.997833
Iter 1400 | Total Loss 326.067566
Iter 1440 | Total Loss 285.865051
Iter 1480 | Total Loss 427.989319
Iter 1520 | Total Loss 368.205048
Iter 1560 | Total Loss 322.617767
Iter 1600 | Total Loss 448.629425
Iter 1640 | Total Loss 362.170990
Iter 1680 | Total Loss 407.099701
Iter 1720 | Total Loss 295.004761
Iter 1760 | Total Loss 440.831970
Iter 1800 | Total Loss 390.908386
Iter 1840 | Total Loss 321.028198
Iter 1880 | Total Loss 366.458038
Iter 1920 | Total Loss 306.181702
Iter 1960 | Total Loss 491.659454
Iter 2000 | Total Loss 536.526245
Iter 2040 | Total Loss 343.989655
Iter 2080 | Total Loss 352.849030
Iter 2120 | Total Loss 395.549347
Iter 2160 | Total Loss 408.262695
Iter 2200 | Total Loss 389.378754
Iter 2240 | Total Loss 375.292114
Iter 2280 | Total Loss 394.702545
Iter 2320 | Total Loss 375.437592
Iter 2360 | Total Loss 384.961487
Iter 2400 | Total Loss 392.838013
Iter 2440 | Total Loss 372.661194
Iter 2480 | Total Loss 386.064972
Iter 2520 | Total Loss 391.116089
Iter 2560 | Total Loss 397.113678
Iter 2600 | Total Loss 377.865997
Iter 2640 | Total Loss 379.690674
Iter 2680 | Total Loss 383.161804
Iter 2720 | Total Loss 379.342590
Iter 2760 | Total Loss 395.920258
Iter 2800 | Total Loss 396.532166
Iter 2840 | Total Loss 405.872345
Iter 2880 | Total Loss 374.455536
Iter 2920 | Total Loss 390.096497
Iter 2960 | Total Loss 361.565552
Iter 0000 | Total Loss 13651.463867
Iter 0040 | Total Loss 178.042267
Iter 0080 | Total Loss 175.888016
Iter 0120 | Total Loss 191.024933
Iter 0160 | Total Loss 218.820892
Iter 0200 | Total Loss 200.978287
Iter 0240 | Total Loss 232.552017
Iter 0280 | Total Loss 347.973877
Iter 0320 | Total Loss 230.251587
Iter 0360 | Total Loss 334.205505
Iter 0400 | Total Loss 249.083099
Iter 0440 | Total Loss 425.726166
Iter 0480 | Total Loss 301.999359
Iter 0520 | Total Loss 502.405884
Iter 0560 | Total Loss 535.710938
Iter 0600 | Total Loss 297.863678
Iter 0640 | Total Loss 289.141449
Iter 0680 | Total Loss 263.954834
Iter 0720 | Total Loss 306.061798
Iter 0760 | Total Loss 241.301910
Iter 0800 | Total Loss 335.724762
Iter 0840 | Total Loss 475.114380
Iter 0880 | Total Loss 325.363831
Iter 0920 | Total Loss 375.892303
Iter 0960 | Total Loss 408.242676
Iter 1000 | Total Loss 317.035248
Iter 1040 | Total Loss 331.405884
Iter 1080 | Total Loss 354.017670
Iter 1120 | Total Loss 344.459930
Iter 1160 | Total Loss 357.245239
Iter 1200 | Total Loss 465.574371
Iter 1240 | Total Loss 356.732574
Iter 1280 | Total Loss 348.965881
Iter 1320 | Total Loss 320.414551
Iter 1360 | Total Loss 314.438629
Iter 1400 | Total Loss 363.310303
Iter 1440 | Total Loss 469.437286
Iter 1480 | Total Loss 384.447540
Iter 1520 | Total Loss 366.686951
Iter 1560 | Total Loss 406.524414
Iter 1600 | Total Loss 333.326843
Iter 1640 | Total Loss 339.611084
Iter 1680 | Total Loss 397.848114
Iter 1720 | Total Loss 340.960693
Iter 1760 | Total Loss 579.819519
Iter 1800 | Total Loss 295.474640
Iter 1840 | Total Loss 423.279297
Iter 1880 | Total Loss 372.136169
Iter 1920 | Total Loss 264.813660
Iter 1960 | Total Loss 386.187622
Iter 2000 | Total Loss 367.630402
Iter 2040 | Total Loss 350.087677
Iter 2080 | Total Loss 397.440033
Iter 2120 | Total Loss 424.875946
Iter 2160 | Total Loss 376.001007
Iter 2200 | Total Loss 366.346344
Iter 2240 | Total Loss 357.086182
Iter 2280 | Total Loss 374.322174
Iter 2320 | Total Loss 343.777496
Iter 2360 | Total Loss 381.352722
Iter 2400 | Total Loss 358.323334
Iter 2440 | Total Loss 349.911194
Iter 2480 | Total Loss 342.353577
Iter 2520 | Total Loss 373.894165
Iter 2560 | Total Loss 390.109344
Iter 2600 | Total Loss 361.483032
Iter 2640 | Total Loss 366.758331
Iter 2680 | Total Loss 366.939545
Iter 2720 | Total Loss 457.873718
Iter 2760 | Total Loss 440.205414
Iter 2800 | Total Loss 410.884277
Iter 2840 | Total Loss 400.714996
Iter 2880 | Total Loss 584.968750
Iter 2920 | Total Loss 619.992676
